Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
UKR,2007-01-01,2007-12-31,230,'804,Ukraine,459,'01691,Chicory roots,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,31.740000,I
UKR,2008-01-01,2008-12-31,230,'804,Ukraine,459,'01691,Chicory roots,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,34.930000,I
UKR,2009-01-01,2009-12-31,230,'804,Ukraine,459,'01691,Chicory roots,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,37.230000,I
UKR,2010-01-01,2010-12-31,230,'804,Ukraine,459,'01691,Chicory roots,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,48.400000,I
UKR,2011-01-01,2011-12-31,230,'804,Ukraine,459,'01691,Chicory roots,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,54.960000,I
UKR,2012-01-01,2012-12-31,230,'804,Ukraine,459,'01691,Chicory roots,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,58.690000,I
UKR,2013-01-01,2013-12-31,230,'804,Ukraine,459,'01691,Chicory roots,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,56.910000,I
UKR,2014-01-01,2014-12-31,230,'804,Ukraine,459,'01691,Chicory roots,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,70.740000,I
UKR,2015-01-01,2015-12-31,230,'804,Ukraine,459,'01691,Chicory roots,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,109.240000,I
UKR,2016-01-01,2016-12-31,230,'804,Ukraine,459,'01691,Chicory roots,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,120.020000,I
UKR,2017-01-01,2017-12-31,230,'804,Ukraine,459,'01691,Chicory roots,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,141.490000,I
UKR,2018-01-01,2018-12-31,230,'804,Ukraine,459,'01691,Chicory roots,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,156.120000,I
UKR,2019-01-01,2019-12-31,230,'804,Ukraine,459,'01691,Chicory roots,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,176.340000,I
UKR,2020-01-01,2020-12-31,230,'804,Ukraine,459,'01691,Chicory roots,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,195.170000,I
UKR,2021-01-01,2021-12-31,230,'804,Ukraine,459,'01691,Chicory roots,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,214.660000,I
UKR,1994-01-01,1994-12-31,230,'804,Ukraine,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,0.790000,I
UKR,1995-01-01,1995-12-31,230,'804,Ukraine,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,4.090000,I
UKR,1996-01-01,1996-12-31,230,'804,Ukraine,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,6.800000,I
UKR,1997-01-01,1997-12-31,230,'804,Ukraine,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,8.020000,I
UKR,1998-01-01,1998-12-31,230,'804,Ukraine,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,9.000000,I
UKR,1999-01-01,1999-12-31,230,'804,Ukraine,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,11.460000,I
UKR,2000-01-01,2000-12-31,230,'804,Ukraine,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,14.110000,I
UKR,2001-01-01,2001-12-31,230,'804,Ukraine,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,15.520000,I
UKR,2002-01-01,2002-12-31,230,'804,Ukraine,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,16.310000,I
UKR,2003-01-01,2003-12-31,230,'804,Ukraine,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,19.680000,I
UKR,2004-01-01,2004-12-31,230,'804,Ukraine,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,20.740000,I
UKR,2005-01-01,2005-12-31,230,'804,Ukraine,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,22.520000,I
UKR,2006-01-01,2006-12-31,230,'804,Ukraine,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,23.050000,I
UKR,2007-01-01,2007-12-31,230,'804,Ukraine,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,31.740000,I
UKR,2008-01-01,2008-12-31,230,'804,Ukraine,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,34.930000,I
UKR,2009-01-01,2009-12-31,230,'804,Ukraine,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,37.230000,I
UKR,2010-01-01,2010-12-31,230,'804,Ukraine,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,48.400000,I
UKR,2011-01-01,2011-12-31,230,'804,Ukraine,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,54.960000,I
UKR,2012-01-01,2012-12-31,230,'804,Ukraine,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,58.690000,I
UKR,2013-01-01,2013-12-31,230,'804,Ukraine,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,56.910000,I
UKR,2014-01-01,2014-12-31,230,'804,Ukraine,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,70.740000,I
UKR,2015-01-01,2015-12-31,230,'804,Ukraine,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,109.240000,I
UKR,2016-01-01,2016-12-31,230,'804,Ukraine,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,120.020000,I
UKR,2017-01-01,2017-12-31,230,'804,Ukraine,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,141.490000,I
UKR,2018-01-01,2018-12-31,230,'804,Ukraine,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,156.120000,I
UKR,2019-01-01,2019-12-31,230,'804,Ukraine,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,74.240000,I
UKR,2020-01-01,2020-12-31,230,'804,Ukraine,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,84.530000,I
UKR,2021-01-01,2021-12-31,230,'804,Ukraine,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,89.390000,I
UKR,2004-01-01,2004-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,2945.000000,A
UKR,2005-01-01,2005-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,2801.000000,A
UKR,2006-01-01,2006-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,3456.000000,A
UKR,2007-01-01,2007-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,6071.000000,A
UKR,2008-01-01,2008-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,7880.000000,A
UKR,2009-01-01,2009-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,9347.000000,A
UKR,2010-01-01,2010-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,10741.000000,A
UKR,2011-01-01,2011-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,13469.000000,A
UKR,2012-01-01,2012-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,14220.000000,A
UKR,2013-01-01,2013-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,11705.000000,A
UKR,2014-01-01,2014-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,12950.000000,A
UKR,2015-01-01,2015-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,22462.000000,A
UKR,2004-01-01,2004-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,2945.000000,A
UKR,2005-01-01,2005-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,2801.000000,A
UKR,2006-01-01,2006-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,3456.000000,A
UKR,2007-01-01,2007-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,6071.000000,A
UKR,2008-01-01,2008-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,7880.000000,A
UKR,2009-01-01,2009-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,9347.000000,A
UKR,2010-01-01,2010-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,10741.000000,A
UKR,2011-01-01,2011-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,13469.000000,A
UKR,2012-01-01,2012-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,14220.000000,A
UKR,2013-01-01,2013-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,11705.000000,A
UKR,2014-01-01,2014-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,12950.000000,A
UKR,2015-01-01,2015-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,22462.000000,A
UKR,2004-01-01,2004-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,553.700000,A
UKR,2005-01-01,2005-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,546.600000,A
UKR,2006-01-01,2006-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,684.400000,A
UKR,2007-01-01,2007-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,1202.200000,A
UKR,2008-01-01,2008-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,1496.100000,A
UKR,2009-01-01,2009-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,1199.700000,A
UKR,2010-01-01,2010-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,1353.500000,A
UKR,2011-01-01,2011-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,1690.500000,A
UKR,2012-01-01,2012-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,1779.500000,A
UKR,2013-01-01,2013-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,1464.400000,A
UKR,2014-01-01,2014-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,1089.500000,A
UKR,2015-01-01,2015-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,1028.300000,A
UKR,1994-01-01,1994-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,0.770000,I
UKR,1995-01-01,1995-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,3.130000,I
UKR,1996-01-01,1996-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,4.420000,I
UKR,1997-01-01,1997-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,4.620000,I
UKR,1998-01-01,1998-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,5.000000,I
UKR,1999-01-01,1999-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,5.740000,I
UKR,2000-01-01,2000-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,8.670000,I
UKR,2001-01-01,2001-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,9.200000,I
UKR,2002-01-01,2002-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,14.850000,I
UKR,2003-01-01,2003-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,24.710000,I
UKR,2004-01-01,2004-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,16.840000,I
UKR,2005-01-01,2005-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,16.020000,I
UKR,2006-01-01,2006-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,19.770000,I
UKR,2007-01-01,2007-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,34.720000,I
UKR,2008-01-01,2008-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,45.070000,I
UKR,2009-01-01,2009-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,53.460000,I
UKR,2010-01-01,2010-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,61.440000,I
UKR,2011-01-01,2011-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,77.040000,I
UKR,2012-01-01,2012-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,81.330000,I
UKR,2013-01-01,2013-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,66.950000,I
UKR,2014-01-01,2014-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,74.070000,I
UKR,2015-01-01,2015-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,128.480000,I
UKR,2016-01-01,2016-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,97.450000,I
UKR,2017-01-01,2017-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,152.600000,I
UKR,2018-01-01,2018-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,157.000000,I
UKR,2019-01-01,2019-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,192.280000,I
UKR,2020-01-01,2020-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,224.230000,I
UKR,2021-01-01,2021-12-31,230,'804,Ukraine,554,'01355.02,Cranberries,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,257.790000,I
UKR,1994-01-01,1994-12-31,230,'804,Ukraine,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,11939000.000000,A
UKR,1995-01-01,1995-12-31,230,'804,Ukraine,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,36765000.000000,A
UKR,1996-01-01,1996-12-31,230,'804,Ukraine,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,655.000000,A
UKR,1997-01-01,1997-12-31,230,'804,Ukraine,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,885.000000,A
UKR,1998-01-01,1998-12-31,230,'804,Ukraine,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,LCU,879.000000,A
UKR,1999-01-01,1999-12-31,230,'804,Ukraine,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,LCU,1073.000000,A
UKR,2000-01-01,2000-12-31,230,'804,Ukraine,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,1353.000000,A
UKR,2001-01-01,2001-12-31,230,'804,Ukraine,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,1984.000000,A
UKR,2002-01-01,2002-12-31,230,'804,Ukraine,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,1880.000000,A
UKR,2003-01-01,2003-12-31,230,'804,Ukraine,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,2184.000000,A
UKR,2004-01-01,2004-12-31,230,'804,Ukraine,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,2804.000000,A
UKR,2005-01-01,2005-12-31,230,'804,Ukraine,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,3267.000000,A
UKR,2006-01-01,2006-12-31,230,'804,Ukraine,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,3373.000000,A
UKR,2007-01-01,2007-12-31,230,'804,Ukraine,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,4521.000000,A
UKR,2008-01-01,2008-12-31,230,'804,Ukraine,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,5670.000000,A
UKR,2009-01-01,2009-12-31,230,'804,Ukraine,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,5744.000000,A
UKR,2010-01-01,2010-12-31,230,'804,Ukraine,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,7083.000000,A
UKR,2011-01-01,2011-12-31,230,'804,Ukraine,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,7704.000000,A
UKR,2012-01-01,2012-12-31,230,'804,Ukraine,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,8964.000000,A
UKR,2013-01-01,2013-12-31,230,'804,Ukraine,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,8678.000000,A
